,tweet_id,account_name,user_id,timestamp,text,links,replies,retweets,favorites
1720,623628026031386624,Mov. Brasil Livre,1523823530,2015-07-21 15:58:00,Acordo eliminará impostos de eletrônicos em 80 países. O Brasil  claro  está fora.  Curta Movimento Brasil Livre... http://fb.me/2od8OAczO ,['http://fb.me/2od8OAczO'],2,11,14
1721,623560584986935296,Mov. Brasil Livre,1523823530,2015-07-21 11:30:00,Campanhas de Dilma e Haddad foram financiadas com dinheiro vindo da Suíça. Diz Marcelo Odebrecht.  Curta... http://fb.me/7vYsJeEWu ,['http://fb.me/7vYsJeEWu'],0,28,18
1722,624724493613858816,Mov. Brasil Livre,1523823530,2015-07-24 16:35:00,Documentos da Suíça ligam Odebrecht a R$ 59 milhões em propinas  Dinheiro percorreu empresas baseadas em paraísos... http://fb.me/34stqQNYI ,['http://fb.me/34stqQNYI'],0,8,9
1723,624675280058101761,Mov. Brasil Livre,1523823530,2015-07-24 13:19:00,O GOVERNO NA CONTRA MÃO.  Problema frequente nas grandes cidades do país  a mobilidade urbana está presente em... http://fb.me/2nhEte1IT ,['http://fb.me/2nhEte1IT'],0,4,6
1724,624643502496874498,Mov. Brasil Livre,1523823530,2015-07-24 11:13:00,"Como a universidade pública e gratuita aumenta a desigualdade de renda.  ""Talvez você tenha torcido o nariz ao... http://fb.me/3rg5N8M3X ",['http://fb.me/3rg5N8M3X'],0,3,6
1725,624620756618469378,Mov. Brasil Livre,1523823530,2015-07-24 09:42:00,Eder Borges  do Movimento Brasil Livre - Paraná  na frente da Polícia Federal em Curitiba onde toda a turma da...http://fb.me/7BWdGg81H ,['http://fb.me/7BWdGg81H'],0,6,7
1726,624607463413710849,Mov. Brasil Livre,1523823530,2015-07-24 08:49:00,URGENTE: MARCELO ODEBRECHT TEM NOVA PRISÃO DECRETADA PELA JUSTIÇA FEDERAL.  Documentos bancários enviados pela... http://fb.me/6LSKj0KgZ ,['http://fb.me/6LSKj0KgZ'],2,5,7
1727,624598672290873345,Mov. Brasil Livre,1523823530,2015-07-24 08:15:00,A defesa do PT contra as pedaladas é que elas acontecem desde 1990 e nunca foram punidas.   Ou seja  se antes... http://fb.me/3TDvgQhYI ,['http://fb.me/3TDvgQhYI'],1,4,7
1728,624388033501007873,Mov. Brasil Livre,1523823530,2015-07-23 18:18:00,DEPUTADO DO DIA  Pressão hoje é no Abel Galinha! Vamos atrás de cada voto pelo impeachment!... http://fb.me/3bMBoGHjX ,['http://fb.me/3bMBoGHjX'],0,8,15
1729,624368407786315776,Mov. Brasil Livre,1523823530,2015-07-23 17:00:00,Faça uma doação ao MBL e ajude a construir um Brasil mais livre https://goo.gl/y9SXRp  http://fb.me/4Dc3CJx9S ,"['https://goo.gl/y9SXRp', 'http://fb.me/4Dc3CJx9S']",0,9,6
1730,624332993767682048,Mov. Brasil Livre,1523823530,2015-07-23 14:39:00,"""Público  gratuito e de qualidade""  A frase é repetida por quem quer o estado enfiando uma burocracia gigantesca... http://fb.me/7wvX19app ",['http://fb.me/7wvX19app'],3,8,5
1731,624258432686645249,Mov. Brasil Livre,1523823530,2015-07-23 09:43:00,Procuram-se líderes! Faça parte do MBL  Mandei um email com sua cidade no título para caiquemafra.mbl@gmail.com http://fb.me/1Sg9nDGLp ,['http://fb.me/1Sg9nDGLp'],0,6,5
1732,624245092371423232,Mov. Brasil Livre,1523823530,2015-07-23 08:50:00,Duas notícias de ontem: a prioridade do governo do PT é linha auxiliar defendendo a corrupção. Enquanto isso ... http://fb.me/4zheECjfK ,['http://fb.me/4zheECjfK'],0,6,2
1733,624003489513910272,Mov. Brasil Livre,1523823530,2015-07-22 16:49:00,DEPUTADO DO DIA  A pressão hoje é na Cristiane Brasil  filha de Roberto Jefferson. GO GO GO!  Cristiane Brasil... http://fb.me/44voj7zJ4 ,['http://fb.me/44voj7zJ4'],0,5,7
1734,623872637425463296,Mov. Brasil Livre,1523823530,2015-07-22 08:10:00,Gráfica ligada ao PT girou R$67 milhões em 5 anos  aponta PF.  Empresa teria sido usada para ocultar propinas via... http://fb.me/4k5voO2k3 ,['http://fb.me/4k5voO2k3'],1,11,7
1735,623664184581079040,Mov. Brasil Livre,1523823530,2015-07-21 18:21:00,Reunião da galera do MBL Recife. Hoje eles planejaram algumas ações já para esse final de semana!  Em breve... http://fb.me/4dkCJEY91 ,['http://fb.me/4dkCJEY91'],0,4,5
1736,623642368965767168,Mov. Brasil Livre,1523823530,2015-07-21 16:55:00,Compre produtos MBL e ajude a construir um país mais livre. Entre aqui... http://fb.me/1T8uceDR5 ,['http://fb.me/1T8uceDR5'],1,4,5
